"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2018","Idaho","Cigarette Use among Adults","Age","Age 18-24","12.7","Age 45-64","16.2","0.8"
"2018","Idaho","Cigarette Use among Adults","Age","Age 18-24","12.7","Age 65 or older","9.3","1.4"
"2018","Idaho","Cigarette Use among Adults","Age","Age 25-44","17.8","Age 18-24","12.7","1.4"
"2018","Idaho","Cigarette Use among Adults","Age","Age 25-44","17.8","Age 45-64","16.2","1.1"
"2018","Idaho","Cigarette Use among Adults","Age","Age 25-44","17.8","Age 65 or older","9.3","1.9"
"2018","Idaho","Cigarette Use among Adults","Age","Age 45-64","16.2","Age 18-24","12.7","1.3"
"2018","Idaho","Cigarette Use among Adults","Age","Age 45-64","16.2","Age 25-44","17.8","0.9"
"2018","Idaho","Cigarette Use among Adults","Age","Age 45-64","16.2","Age 65 or older","9.3","1.7"
"2018","Idaho","Cigarette Use among Adults","Age","Age 65 or older","9.3","Age 18-24","12.7","0.7"
"2018","Idaho","Cigarette Use among Adults","Age","Age 65 or older","9.3","Age 25-44","17.8","0.5"
"2018","Idaho","Cigarette Use among Adults","Age","Age 65 or older","9.3","Age 45-64","16.2","0.6"
"2018","Illinois","Cigarette Use among Adults","Age","Age 18-24","11.9","Age 25-44","20.4","0.6"
"2018","Illinois","Cigarette Use among Adults","Age","Age 18-24","11.9","Age 45-64","15.2","0.8"
"2018","Illinois","Cigarette Use among Adults","Age","Age 18-24","11.9","Age 65 or older","9.8","1.2"
"2018","Illinois","Cigarette Use among Adults","Age","Age 25-44","20.4","Age 18-24","11.9","1.7"
"2018","Illinois","Cigarette Use among Adults","Age","Age 25-44","20.4","Age 45-64","15.2","1.3"
"2018","Illinois","Cigarette Use among Adults","Age","Age 25-44","20.4","Age 65 or older","9.8","2.1"
"2018","Illinois","Cigarette Use among Adults","Age","Age 45-64","15.2","Age 18-24","11.9","1.3"
"2018","Illinois","Cigarette Use among Adults","Age","Age 45-64","15.2","Age 25-44","20.4","0.7"
"2018","Illinois","Cigarette Use among Adults","Age","Age 45-64","15.2","Age 65 or older","9.8","1.6"
"2018","Illinois","Cigarette Use among Adults","Age","Age 65 or older","9.8","Age 18-24","11.9","0.8"
"2018","Illinois","Cigarette Use among Adults","Age","Age 65 or older","9.8","Age 25-44","20.4","0.5"
"2018","Illinois","Cigarette Use among Adults","Age","Age 65 or older","9.8","Age 45-64","15.2","0.6"
"2018","Indiana","Cigarette Use among Adults","Age","Age 18-24","18.4","Age 25-44","24.9","0.7"
"2018","Indiana","Cigarette Use among Adults","Age","Age 18-24","18.4","Age 45-64","25.0","0.7"
"2018","Indiana","Cigarette Use among Adults","Age","Age 18-24","18.4","Age 65 or older","10.6","1.7"
"2018","Indiana","Cigarette Use among Adults","Age","Age 25-44","24.9","Age 18-24","18.4","1.4"
"2018","Indiana","Cigarette Use among Adults","Age","Age 25-44","24.9","Age 45-64","25.0","1.0"
"2018","Indiana","Cigarette Use among Adults","Age","Age 25-44","24.9","Age 65 or older","10.6","2.3"
"2018","Indiana","Cigarette Use among Adults","Age","Age 45-64","25.0","Age 18-24","18.4","1.4"
"2018","Indiana","Cigarette Use among Adults","Age","Age 45-64","25.0","Age 25-44","24.9","1.0"
"2018","Indiana","Cigarette Use among Adults","Age","Age 45-64","25.0","Age 65 or older","10.6","2.4"
"2018","Indiana","Cigarette Use among Adults","Age","Age 65 or older","10.6","Age 18-24","18.4","0.6"
"2018","Indiana","Cigarette Use among Adults","Age","Age 65 or older","10.6","Age 25-44","24.9","0.4"
"2018","Indiana","Cigarette Use among Adults","Age","Age 65 or older","10.6","Age 45-64","25.0","0.4"
"2018","Iowa","Cigarette Use among Adults","Age","Age 18-24","14.4","Age 25-44","22.3","0.6"
"2018","Iowa","Cigarette Use among Adults","Age","Age 18-24","14.4","Age 45-64","17.6","0.8"
"2018","Iowa","Cigarette Use among Adults","Age","Age 18-24","14.4","Age 65 or older","8.6","1.7"
"2018","Iowa","Cigarette Use among Adults","Age","Age 25-44","22.3","Age 18-24","14.4","1.5"
"2018","Iowa","Cigarette Use among Adults","Age","Age 25-44","22.3","Age 45-64","17.6","1.3"
"2018","Iowa","Cigarette Use among Adults","Age","Age 25-44","22.3","Age 65 or older","8.6","2.6"
"2018","Iowa","Cigarette Use among Adults","Age","Age 45-64","17.6","Age 18-24","14.4","1.2"
"2018","Iowa","Cigarette Use among Adults","Age","Age 45-64","17.6","Age 25-44","22.3","0.8"
"2018","Iowa","Cigarette Use among Adults","Age","Age 45-64","17.6","Age 65 or older","8.6","2.0"
"2018","Iowa","Cigarette Use among Adults","Age","Age 65 or older","8.6","Age 18-24","14.4","0.6"
"2018","Iowa","Cigarette Use among Adults","Age","Age 65 or older","8.6","Age 25-44","22.3","0.4"
"2018","Iowa","Cigarette Use among Adults","Age","Age 65 or older","8.6","Age 45-64","17.6","0.5"
"2018","Kansas","Cigarette Use among Adults","Age","Age 18-24","14.1","Age 25-44","22.2","0.6"
"2018","Kansas","Cigarette Use among Adults","Age","Age 18-24","14.1","Age 45-64","19.5","0.7"
"2018","Kansas","Cigarette Use among Adults","Age","Age 18-24","14.1","Age 65 or older","8.2","1.7"
"2018","Kansas","Cigarette Use among Adults","Age","Age 25-44","22.2","Age 18-24","14.1","1.6"
"2018","Kansas","Cigarette Use among Adults","Age","Age 25-44","22.2","Age 45-64","19.5","1.1"
"2018","Kansas","Cigarette Use among Adults","Age","Age 25-44","22.2","Age 65 or older","8.2","2.7"
"2018","Kansas","Cigarette Use among Adults","Age","Age 45-64","19.5","Age 18-24","14.1","1.4"
"2018","Kansas","Cigarette Use among Adults","Age","Age 45-64","19.5","Age 25-44","22.2","0.9"
"2018","Kansas","Cigarette Use among Adults","Age","Age 45-64","19.5","Age 65 or older","8.2","2.4"
"2018","Kansas","Cigarette Use among Adults","Age","Age 65 or older","8.2","Age 18-24","14.1","0.6"
"2018","Kansas","Cigarette Use among Adults","Age","Age 65 or older","8.2","Age 25-44","22.2","0.4"
"2018","Kansas","Cigarette Use among Adults","Age","Age 65 or older","8.2","Age 45-64","19.5","0.4"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 18-24","20.4","Age 25-44","30.8","0.7"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 18-24","20.4","Age 45-64","23.9","0.9"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 18-24","20.4","Age 65 or older","13.1","1.6"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 25-44","30.8","Age 18-24","20.4","1.5"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 25-44","30.8","Age 45-64","23.9","1.3"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 25-44","30.8","Age 65 or older","13.1","2.4"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 45-64","23.9","Age 18-24","20.4","1.2"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 45-64","23.9","Age 25-44","30.8","0.8"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 45-64","23.9","Age 65 or older","13.1","1.8"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 65 or older","13.1","Age 18-24","20.4","0.6"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 65 or older","13.1","Age 25-44","30.8","0.4"
"2018","Kentucky","Cigarette Use among Adults","Age","Age 65 or older","13.1","Age 45-64","23.9","0.5"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 18-24","13.1","Age 25-44","25.6","0.5"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 18-24","13.1","Age 45-64","23.2","0.6"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 18-24","13.1","Age 65 or older","12.0","1.1"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 25-44","25.6","Age 18-24","13.1","2.0"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 25-44","25.6","Age 45-64","23.2","1.1"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 25-44","25.6","Age 65 or older","12.0","2.1"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 45-64","23.2","Age 18-24","13.1","1.8"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 45-64","23.2","Age 25-44","25.6","0.9"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 45-64","23.2","Age 65 or older","12.0","1.9"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 65 or older","12.0","Age 18-24","13.1","0.9"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 65 or older","12.0","Age 25-44","25.6","0.5"
"2018","Louisiana","Cigarette Use among Adults","Age","Age 65 or older","12.0","Age 45-64","23.2","0.5"
"2018","Maine","Cigarette Use among Adults","Age","Age 18-24","14.4","Age 25-44","25.8","0.6"
"2018","Maine","Cigarette Use among Adults","Age","Age 18-24","14.4","Age 45-64","18.9","0.8"
"2018","Maine","Cigarette Use among Adults","Age","Age 18-24","14.4","Age 65 or older","8.5","1.7"
"2018","Maine","Cigarette Use among Adults","Age","Age 25-44","25.8","Age 18-24","14.4","1.8"
"2018","Maine","Cigarette Use among Adults","Age","Age 25-44","25.8","Age 45-64","18.9","1.4"
"2018","Maine","Cigarette Use among Adults","Age","Age 25-44","25.8","Age 65 or older","8.5","3.0"
"2018","Maine","Cigarette Use among Adults","Age","Age 45-64","18.9","Age 18-24","14.4","1.3"
"2018","Maine","Cigarette Use among Adults","Age","Age 45-64","18.9","Age 25-44","25.8","0.7"
"2018","Maine","Cigarette Use among Adults","Age","Age 45-64","18.9","Age 65 or older","8.5","2.2"
"2018","Maine","Cigarette Use among Adults","Age","Age 65 or older","8.5","Age 18-24","14.4","0.6"
"2018","Maine","Cigarette Use among Adults","Age","Age 65 or older","8.5","Age 25-44","25.8","0.3"
"2018","Maine","Cigarette Use among Adults","Age","Age 65 or older","8.5","Age 45-64","18.9","0.4"
"2018","Maryland","Cigarette Use among Adults","Age","Age 18-24","8.0","Age 25-44","15.4","0.5"
"2018","Maryland","Cigarette Use among Adults","Age","Age 18-24","8.0","Age 45-64","14.1","0.6"
"2018","Maryland","Cigarette Use among Adults","Age","Age 18-24","8.0","Age 65 or older","7.9","1.0"
"2018","Maryland","Cigarette Use among Adults","Age","Age 25-44","15.4","Age 18-24","8.0","1.9"
"2018","Maryland","Cigarette Use among Adults","Age","Age 25-44","15.4","Age 45-64","14.1","1.1"
"2018","Maryland","Cigarette Use among Adults","Age","Age 25-44","15.4","Age 65 or older","7.9","1.9"
"2018","Maryland","Cigarette Use among Adults","Age","Age 45-64","14.1","Age 18-24","8.0","1.8"
"2018","Maryland","Cigarette Use among Adults","Age","Age 45-64","14.1","Age 25-44","15.4","0.9"
"2018","Maryland","Cigarette Use among Adults","Age","Age 45-64","14.1","Age 65 or older","7.9","1.8"
"2018","Maryland","Cigarette Use among Adults","Age","Age 65 or older","7.9","Age 18-24","8.0","1.0"
"2018","Maryland","Cigarette Use among Adults","Age","Age 65 or older","7.9","Age 25-44","15.4","0.5"
"2018","Maryland","Cigarette Use among Adults","Age","Age 65 or older","7.9","Age 45-64","14.1","0.6"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 18-24","10.1","Age 25-44","17.2","0.6"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 18-24","10.1","Age 45-64","13.8","0.7"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 18-24","10.1","Age 65 or older","9.0","1.1"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 25-44","17.2","Age 18-24","10.1","1.7"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 25-44","17.2","Age 45-64","13.8","1.2"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 25-44","17.2","Age 65 or older","9.0","1.9"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 45-64","13.8","Age 18-24","10.1","1.4"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 45-64","13.8","Age 25-44","17.2","0.8"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 45-64","13.8","Age 65 or older","9.0","1.5"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 65 or older","9.0","Age 18-24","10.1","0.9"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 65 or older","9.0","Age 25-44","17.2","0.5"
"2018","Massachusetts","Cigarette Use among Adults","Age","Age 65 or older","9.0","Age 45-64","13.8","0.7"
"2018","Michigan","Cigarette Use among Adults","Age","Age 18-24","12.6","Age 25-44","27.3","0.5"
"2018","Michigan","Cigarette Use among Adults","Age","Age 18-24","12.6","Age 45-64","20.4","0.6"
"2018","Michigan","Cigarette Use among Adults","Age","Age 18-24","12.6","Age 65 or older","8.8","1.4"
"2018","Michigan","Cigarette Use among Adults","Age","Age 25-44","27.3","Age 18-24","12.6","2.2"
"2018","Michigan","Cigarette Use among Adults","Age","Age 25-44","27.3","Age 45-64","20.4","1.3"
"2018","Michigan","Cigarette Use among Adults","Age","Age 25-44","27.3","Age 65 or older","8.8","3.1"
"2018","Michigan","Cigarette Use among Adults","Age","Age 45-64","20.4","Age 18-24","12.6","1.6"
"2018","Michigan","Cigarette Use among Adults","Age","Age 45-64","20.4","Age 25-44","27.3","0.7"
"2018","Michigan","Cigarette Use among Adults","Age","Age 45-64","20.4","Age 65 or older","8.8","2.3"
"2018","Michigan","Cigarette Use among Adults","Age","Age 65 or older","8.8","Age 18-24","12.6","0.7"
"2018","Michigan","Cigarette Use among Adults","Age","Age 65 or older","8.8","Age 25-44","27.3","0.3"
"2018","Michigan","Cigarette Use among Adults","Age","Age 65 or older","8.8","Age 45-64","20.4","0.4"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 18-24","14.0","Age 25-44","19.9","0.7"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 18-24","14.0","Age 45-64","15.1","0.9"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 18-24","14.0","Age 65 or older","8.3","1.7"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 25-44","19.9","Age 18-24","14.0","1.4"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 25-44","19.9","Age 45-64","15.1","1.3"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 25-44","19.9","Age 65 or older","8.3","2.4"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 45-64","15.1","Age 18-24","14.0","1.1"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 45-64","15.1","Age 25-44","19.9","0.8"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 45-64","15.1","Age 65 or older","8.3","1.8"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 65 or older","8.3","Age 18-24","14.0","0.6"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 65 or older","8.3","Age 25-44","19.9","0.4"
"2018","Minnesota","Cigarette Use among Adults","Age","Age 65 or older","8.3","Age 45-64","15.1","0.5"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 18-24","10.8","Age 25-44","25.2","0.4"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 18-24","10.8","Age 45-64","25.7","0.4"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 18-24","10.8","Age 65 or older","11.1","1.0"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 25-44","25.2","Age 18-24","10.8","2.3"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 25-44","25.2","Age 45-64","25.7","1.0"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 25-44","25.2","Age 65 or older","11.1","2.3"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 45-64","25.7","Age 18-24","10.8","2.4"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 45-64","25.7","Age 25-44","25.2","1.0"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 45-64","25.7","Age 65 or older","11.1","2.3"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 65 or older","11.1","Age 18-24","10.8","1.0"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 65 or older","11.1","Age 25-44","25.2","0.4"
"2018","Mississippi","Cigarette Use among Adults","Age","Age 65 or older","11.1","Age 45-64","25.7","0.4"
"2018","Missouri","Cigarette Use among Adults","Age","Age 18-24","18.6","Age 25-44","24.6","0.8"
"2018","Missouri","Cigarette Use among Adults","Age","Age 18-24","18.6","Age 45-64","21.0","0.9"
"2018","Missouri","Cigarette Use among Adults","Age","Age 18-24","18.6","Age 65 or older","9.8","1.9"
"2018","Missouri","Cigarette Use among Adults","Age","Age 25-44","24.6","Age 18-24","18.6","1.3"
"2018","Missouri","Cigarette Use among Adults","Age","Age 25-44","24.6","Age 45-64","21.0","1.2"
"2018","Missouri","Cigarette Use among Adults","Age","Age 25-44","24.6","Age 65 or older","9.8","2.5"
"2018","Missouri","Cigarette Use among Adults","Age","Age 45-64","21.0","Age 18-24","18.6","1.1"
"2018","Missouri","Cigarette Use among Adults","Age","Age 45-64","21.0","Age 25-44","24.6","0.9"
"2018","Missouri","Cigarette Use among Adults","Age","Age 45-64","21.0","Age 65 or older","9.8","2.1"
"2018","Missouri","Cigarette Use among Adults","Age","Age 65 or older","9.8","Age 18-24","18.6","0.5"
"2018","Missouri","Cigarette Use among Adults","Age","Age 65 or older","9.8","Age 25-44","24.6","0.4"
"2018","Missouri","Cigarette Use among Adults","Age","Age 65 or older","9.8","Age 45-64","21.0","0.5"
"2018","Montana","Cigarette Use among Adults","Age","Age 18-24","13.9","Age 25-44","24.0","0.6"
"2018","Montana","Cigarette Use among Adults","Age","Age 18-24","13.9","Age 45-64","19.8","0.7"
"2018","Montana","Cigarette Use among Adults","Age","Age 18-24","13.9","Age 65 or older","10.0","1.4"
"2018","Montana","Cigarette Use among Adults","Age","Age 25-44","24.0","Age 18-24","13.9","1.7"
"2018","Montana","Cigarette Use among Adults","Age","Age 25-44","24.0","Age 45-64","19.8","1.2"
"2018","Montana","Cigarette Use among Adults","Age","Age 25-44","24.0","Age 65 or older","10.0","2.4"
"2018","Montana","Cigarette Use among Adults","Age","Age 45-64","19.8","Age 18-24","13.9","1.4"
"2018","Montana","Cigarette Use among Adults","Age","Age 45-64","19.8","Age 25-44","24.0","0.8"
"2018","Montana","Cigarette Use among Adults","Age","Age 45-64","19.8","Age 65 or older","10.0","2.0"
"2018","Montana","Cigarette Use among Adults","Age","Age 65 or older","10.0","Age 18-24","13.9","0.7"
"2018","Montana","Cigarette Use among Adults","Age","Age 65 or older","10.0","Age 25-44","24.0","0.4"
"2018","Montana","Cigarette Use among Adults","Age","Age 65 or older","10.0","Age 45-64","19.8","0.5"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 18-24","12.8","Age 25-44","20.7","0.6"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 18-24","12.8","Age 45-64","17.7","0.7"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 18-24","12.8","Age 65 or older","7.8","1.6"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 25-44","20.7","Age 18-24","12.8","1.6"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 25-44","20.7","Age 45-64","17.7","1.2"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 25-44","20.7","Age 65 or older","7.8","2.7"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 45-64","17.7","Age 18-24","12.8","1.4"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 45-64","17.7","Age 25-44","20.7","0.9"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 45-64","17.7","Age 65 or older","7.8","2.3"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 65 or older","7.8","Age 18-24","12.8","0.6"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 65 or older","7.8","Age 25-44","20.7","0.4"
"2018","Nebraska","Cigarette Use among Adults","Age","Age 65 or older","7.8","Age 45-64","17.7","0.4"
"2018","Nevada","Cigarette Use among Adults","Age","Age 18-24","12.3","Age 25-44","19.5","0.6"
"2018","Nevada","Cigarette Use among Adults","Age","Age 18-24","12.3","Age 45-64","15.8","0.8"
"2018","Nevada","Cigarette Use among Adults","Age","Age 18-24","12.3","Age 65 or older","11.0","1.1"
"2018","Nevada","Cigarette Use among Adults","Age","Age 25-44","19.5","Age 18-24","12.3","1.6"
"2018","Nevada","Cigarette Use among Adults","Age","Age 25-44","19.5","Age 45-64","15.8","1.2"
"2018","Nevada","Cigarette Use among Adults","Age","Age 25-44","19.5","Age 65 or older","11.0","1.8"
"2018","Nevada","Cigarette Use among Adults","Age","Age 45-64","15.8","Age 18-24","12.3","1.3"
"2018","Nevada","Cigarette Use among Adults","Age","Age 45-64","15.8","Age 25-44","19.5","0.8"
"2018","Nevada","Cigarette Use among Adults","Age","Age 45-64","15.8","Age 65 or older","11.0","1.4"
"2018","Nevada","Cigarette Use among Adults","Age","Age 65 or older","11.0","Age 18-24","12.3","0.9"
"2018","Nevada","Cigarette Use among Adults","Age","Age 65 or older","11.0","Age 25-44","19.5","0.6"
"2018","Nevada","Cigarette Use among Adults","Age","Age 65 or older","11.0","Age 45-64","15.8","0.7"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 18-24","11.3","Age 25-44","23.2","0.5"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 18-24","11.3","Age 45-64","15.4","0.7"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 18-24","11.3","Age 65 or older","7.5","1.5"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 25-44","23.2","Age 18-24","11.3","2.1"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 25-44","23.2","Age 45-64","15.4","1.5"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 25-44","23.2","Age 65 or older","7.5","3.1"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 45-64","15.4","Age 18-24","11.3","1.4"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 45-64","15.4","Age 25-44","23.2","0.7"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 45-64","15.4","Age 65 or older","7.5","2.1"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 65 or older","7.5","Age 18-24","11.3","0.7"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 65 or older","7.5","Age 25-44","23.2","0.3"
"2018","New Hampshire","Cigarette Use among Adults","Age","Age 65 or older","7.5","Age 45-64","15.4","0.5"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 25-44","17.6","Not Applicable"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 45-64","15.2","Not Applicable"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 65 or older","7.7","Not Applicable"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 25-44","17.6","Age 18-24","No Data","Not Applicable"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 25-44","17.6","Age 45-64","15.2","1.2"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 25-44","17.6","Age 65 or older","7.7","2.3"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 45-64","15.2","Age 18-24","No Data","Not Applicable"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 45-64","15.2","Age 25-44","17.6","0.9"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 45-64","15.2","Age 65 or older","7.7","2.0"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 65 or older","7.7","Age 18-24","No Data","Not Applicable"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 65 or older","7.7","Age 25-44","17.6","0.4"
"2018","New Jersey","Cigarette Use among Adults","Age","Age 65 or older","7.7","Age 45-64","15.2","0.5"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 18-24","12.0","Age 25-44","17.1","0.7"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 18-24","12.0","Age 45-64","18.6","0.6"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 18-24","12.0","Age 65 or older","9.4","1.3"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 25-44","17.1","Age 18-24","12.0","1.4"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 25-44","17.1","Age 45-64","18.6","0.9"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 25-44","17.1","Age 65 or older","9.4","1.8"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 45-64","18.6","Age 18-24","12.0","1.6"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 45-64","18.6","Age 25-44","17.1","1.1"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 45-64","18.6","Age 65 or older","9.4","2.0"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 65 or older","9.4","Age 18-24","12.0","0.8"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 65 or older","9.4","Age 25-44","17.1","0.5"
"2018","New Mexico","Cigarette Use among Adults","Age","Age 65 or older","9.4","Age 45-64","18.6","0.5"
"2018","New York","Cigarette Use among Adults","Age","Age 18-24","8.6","Age 25-44","16.0","0.5"
"2018","New York","Cigarette Use among Adults","Age","Age 18-24","8.6","Age 45-64","14.1","0.6"
"2018","New York","Cigarette Use among Adults","Age","Age 18-24","8.6","Age 65 or older","7.9","1.1"
"2018","New York","Cigarette Use among Adults","Age","Age 25-44","16.0","Age 18-24","8.6","1.9"
"2018","New York","Cigarette Use among Adults","Age","Age 25-44","16.0","Age 45-64","14.1","1.1"
"2018","New York","Cigarette Use among Adults","Age","Age 25-44","16.0","Age 65 or older","7.9","2.0"
"2018","New York","Cigarette Use among Adults","Age","Age 45-64","14.1","Age 18-24","8.6","1.6"
"2018","New York","Cigarette Use among Adults","Age","Age 45-64","14.1","Age 25-44","16.0","0.9"
"2018","New York","Cigarette Use among Adults","Age","Age 45-64","14.1","Age 65 or older","7.9","1.8"
"2018","New York","Cigarette Use among Adults","Age","Age 65 or older","7.9","Age 18-24","8.6","0.9"
"2018","New York","Cigarette Use among Adults","Age","Age 65 or older","7.9","Age 25-44","16.0","0.5"
"2018","New York","Cigarette Use among Adults","Age","Age 65 or older","7.9","Age 45-64","14.1","0.6"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 18-24","13.0","Age 25-44","21.5","0.6"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 18-24","13.0","Age 45-64","18.8","0.7"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 18-24","13.0","Age 65 or older","11.7","1.1"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 25-44","21.5","Age 18-24","13.0","1.7"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 25-44","21.5","Age 45-64","18.8","1.1"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 25-44","21.5","Age 65 or older","11.7","1.8"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 45-64","18.8","Age 18-24","13.0","1.4"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 45-64","18.8","Age 25-44","21.5","0.9"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 45-64","18.8","Age 65 or older","11.7","1.6"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 65 or older","11.7","Age 18-24","13.0","0.9"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 65 or older","11.7","Age 25-44","21.5","0.5"
"2018","North Carolina","Cigarette Use among Adults","Age","Age 65 or older","11.7","Age 45-64","18.8","0.6"
"2018","North Dakota","Cigarette Use among Adults","Age","Age 18-24","16.9","Age 25-44","26.1","0.6"
"2018","North Dakota","Cigarette Use among Adults","Age","Age 18-24","16.9","Age 45-64","18.7","0.9"
"2018","North Dakota","Cigarette Use among Adults","Age","Age 18-24","16.9","Age 65 or older","9.2","1.8"
"2018","North Dakota","Cigarette Use among Adults","Age","Age 25-44","26.1","Age 18-24","16.9","1.5"
