"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","13.8","Not Applicable"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","36.0","Not Applicable"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","16.3","Not Applicable"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","36.0","Hispanic","13.8","2.6"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","36.0","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","36.0","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","36.0","Non-Hispanic White","16.3","2.2"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.3","Hispanic","13.8","1.2"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.3","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.3","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.3","Non-Hispanic Black","36.0","0.5"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.9","Non-Hispanic AIAN","40.7","0.4"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.9","Non-Hispanic Asian","5.5","2.9"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.9","Non-Hispanic Black","24.0","0.7"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.9","Non-Hispanic White","17.1","0.9"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","40.7","Hispanic","15.9","2.6"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","40.7","Non-Hispanic Asian","5.5","7.4"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","40.7","Non-Hispanic Black","24.0","1.7"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","40.7","Non-Hispanic White","17.1","2.4"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","5.5","Hispanic","15.9","0.3"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","5.5","Non-Hispanic AIAN","40.7","0.1"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","5.5","Non-Hispanic Black","24.0","0.2"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","5.5","Non-Hispanic White","17.1","0.3"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","24.0","Hispanic","15.9","1.5"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","24.0","Non-Hispanic AIAN","40.7","0.6"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","24.0","Non-Hispanic Asian","5.5","4.4"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","24.0","Non-Hispanic White","17.1","1.4"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.1","Hispanic","15.9","1.1"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.1","Non-Hispanic AIAN","40.7","0.4"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.1","Non-Hispanic Asian","5.5","3.1"
"2017","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.1","Non-Hispanic Black","24.0","0.7"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Hispanic","25.0","Non-Hispanic AIAN","43.9","0.6"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Hispanic","25.0","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Hispanic","25.0","Non-Hispanic Black","21.4","1.2"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Hispanic","25.0","Non-Hispanic White","24.6","1.0"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","43.9","Hispanic","25.0","1.8"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","43.9","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","43.9","Non-Hispanic Black","21.4","2.1"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","43.9","Non-Hispanic White","24.6","1.8"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","25.0","Not Applicable"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","43.9","Not Applicable"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","21.4","Not Applicable"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","24.6","Not Applicable"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","21.4","Hispanic","25.0","0.9"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","21.4","Non-Hispanic AIAN","43.9","0.5"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","21.4","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","21.4","Non-Hispanic White","24.6","0.9"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.6","Hispanic","25.0","1.0"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.6","Non-Hispanic AIAN","43.9","0.6"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.6","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Kentucky","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.6","Non-Hispanic Black","21.4","1.1"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","33.4","Non-Hispanic AIAN","38.9","0.9"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","33.4","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","33.4","Non-Hispanic Black","20.7","1.6"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","33.4","Non-Hispanic White","22.7","1.5"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.9","Hispanic","33.4","1.2"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.9","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.9","Non-Hispanic Black","20.7","1.9"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.9","Non-Hispanic White","22.7","1.7"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","33.4","Not Applicable"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","38.9","Not Applicable"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","20.7","Not Applicable"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","22.7","Not Applicable"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","20.7","Hispanic","33.4","0.6"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","20.7","Non-Hispanic AIAN","38.9","0.5"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","20.7","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","20.7","Non-Hispanic White","22.7","0.9"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","22.7","Hispanic","33.4","0.7"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","22.7","Non-Hispanic AIAN","38.9","0.6"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","22.7","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Louisiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","22.7","Non-Hispanic Black","20.7","1.1"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic AIAN","31.0","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic White","16.8","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","31.0","Hispanic","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","31.0","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","31.0","Non-Hispanic Black","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","31.0","Non-Hispanic White","16.8","1.8"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","31.0","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","16.8","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","31.0","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","16.8","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.8","Hispanic","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.8","Non-Hispanic AIAN","31.0","0.5"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.8","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Maine","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.8","Non-Hispanic Black","No Data","Not Applicable"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.8","Non-Hispanic AIAN","31.6","0.4"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.8","Non-Hispanic Asian","7.1","1.8"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.8","Non-Hispanic Black","15.1","0.8"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.8","Non-Hispanic White","14.1","0.9"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","31.6","Hispanic","12.8","2.5"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","31.6","Non-Hispanic Asian","7.1","4.5"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","31.6","Non-Hispanic Black","15.1","2.1"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","31.6","Non-Hispanic White","14.1","2.2"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","7.1","Hispanic","12.8","0.6"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","7.1","Non-Hispanic AIAN","31.6","0.2"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","7.1","Non-Hispanic Black","15.1","0.5"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","7.1","Non-Hispanic White","14.1","0.5"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.1","Hispanic","12.8","1.2"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.1","Non-Hispanic AIAN","31.6","0.5"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.1","Non-Hispanic Asian","7.1","2.1"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.1","Non-Hispanic White","14.1","1.1"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.1","Hispanic","12.8","1.1"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.1","Non-Hispanic AIAN","31.6","0.4"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.1","Non-Hispanic Asian","7.1","2.0"
"2017","Maryland","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.1","Non-Hispanic Black","15.1","0.9"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.3","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.3","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.3","Non-Hispanic Black","15.5","1.2"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.3","Non-Hispanic White","13.2","1.4"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","18.3","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","15.5","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","13.2","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","18.3","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","15.5","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","13.2","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.5","Hispanic","18.3","0.8"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.5","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.5","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.5","Non-Hispanic White","13.2","1.2"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","13.2","Hispanic","18.3","0.7"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","13.2","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","13.2","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Massachusetts","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","13.2","Non-Hispanic Black","15.5","0.9"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.8","Non-Hispanic AIAN","45.4","0.3"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.8","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.8","Non-Hispanic Black","22.2","0.7"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.8","Non-Hispanic White","19.0","0.8"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","45.4","Hispanic","15.8","2.9"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","45.4","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","45.4","Non-Hispanic Black","22.2","2.0"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","45.4","Non-Hispanic White","19.0","2.4"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","15.8","Not Applicable"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","45.4","Not Applicable"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","22.2","Not Applicable"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","19.0","Not Applicable"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.2","Hispanic","15.8","1.4"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.2","Non-Hispanic AIAN","45.4","0.5"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.2","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.2","Non-Hispanic White","19.0","1.2"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.0","Hispanic","15.8","1.2"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.0","Non-Hispanic AIAN","45.4","0.4"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.0","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Michigan","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.0","Non-Hispanic Black","22.2","0.9"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.7","Non-Hispanic AIAN","38.1","0.4"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.7","Non-Hispanic Asian","8.6","1.8"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.7","Non-Hispanic Black","19.3","0.8"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Hispanic","15.7","Non-Hispanic White","14.0","1.1"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.1","Hispanic","15.7","2.4"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.1","Non-Hispanic Asian","8.6","4.4"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.1","Non-Hispanic Black","19.3","2.0"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.1","Non-Hispanic White","14.0","2.7"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","8.6","Hispanic","15.7","0.5"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","8.6","Non-Hispanic AIAN","38.1","0.2"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","8.6","Non-Hispanic Black","19.3","0.4"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","8.6","Non-Hispanic White","14.0","0.6"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","19.3","Hispanic","15.7","1.2"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","19.3","Non-Hispanic AIAN","38.1","0.5"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","19.3","Non-Hispanic Asian","8.6","2.2"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","19.3","Non-Hispanic White","14.0","1.4"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.0","Hispanic","15.7","0.9"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.0","Non-Hispanic AIAN","38.1","0.4"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.0","Non-Hispanic Asian","8.6","1.6"
"2017","Minnesota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.0","Non-Hispanic Black","19.3","0.7"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Black","19.4","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic White","24.0","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","19.4","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","24.0","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","19.4","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","24.0","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","19.4","Hispanic","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","19.4","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","19.4","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","19.4","Non-Hispanic White","24.0","0.8"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.0","Hispanic","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.0","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.0","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Mississippi","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.0","Non-Hispanic Black","19.4","1.2"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Hispanic","19.7","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Hispanic","19.7","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Hispanic","19.7","Non-Hispanic Black","26.9","0.7"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Hispanic","19.7","Non-Hispanic White","20.2","1.0"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","19.7","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","26.9","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","20.2","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","19.7","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","26.9","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","20.2","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","26.9","Hispanic","19.7","1.4"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","26.9","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","26.9","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","26.9","Non-Hispanic White","20.2","1.3"
